
Time (s),Channel 1 (V),Channel 2 (V)
-0.002517138664495114,0.3662911520875767,-9.025354328184573
-0.002516508664495114,0.3639407034040335,-9.131473962180099
-0.002515878664495114,0.3615902547204898,-9.288823764311424
-0.002515248664495114,0.3612544763371267,-9.442514268718696
-0.002514618664495114,0.3595755844203096,-9.552293200438294
-0.002513988664495114,0.358568249270219,-9.662072132157856
-0.002513358664495114,0.3578966925034927,-9.73525808663751
-0.002512728664495114,0.3572251357367658,-9.81210333884118
-0.002512098664495114,0.3568893573534027,-9.859674209252955
-0.002511468664495114,0.3568893573534025,-9.903585781940787
-0.002510838664495114,0.3572251357367658,-9.91456367511274
-0.002510208664495114,0.3568893573534027,-9.918222972836723
-0.002509578664495114,0.3568893573534025,-9.899926484216804
-0.002508948664495114,0.3568893573534029,-9.877970697872875
-0.002508318664495114,0.3575609141201292,-9.826740529737117
-0.002507688664495114,0.3595755844203096,-9.757213872981415
-0.002507058664495114,0.3589040276535831,-9.716961598017607
-0.002506428664495114,0.3599113628036729,-9.669390727605792
-0.002505798664495114,0.3609186979537631,-9.621819857193996
-0.002505168664495114,0.3602471411870366,-9.577908284506204
-0.002504538664495114,0.36259758987058,-9.508381627750483
-0.002503908664495114,0.3632691466373067,-9.460810757338665
-0.002503278664495114,0.3632691466373067,-9.41323988692689
-0.002502648664495114,0.3636049250206701,-9.369328314239079
-0.002502018664495114,0.3636049250206699,-9.332735336999216
-0.002501388664495114,0.3632691466373067,-9.288823764311424
-0.002500758664495114,0.3636049250206701,-9.248571489347597
-0.002500128664495114,-0.01985398878013545,-9.201000618935822
-0.002499498664495114,-0.3989477835975658,-9.157089046247989
-0.002498868664495114,-0.4103642486319203,-9.113177473560162
-0.002498238664495114,-0.409692691865194,-9.080243794044318
-0.002497608664495114,-0.4093569134818306,-9.032672923632521
-0.002496978664495114,-0.4046560161147473,-9.007057839564711
-0.002496348664495114,-0.4137220324655545,-9.179044832591895
-0.002495718664495114,-0.4113715837820108,-9.329076039275252
-0.002495088664495114,-0.4120431405487373,-9.47910724595854
-0.002494458664495114,-0.412378918932101,-9.59986407085009
-0.002493828664495114,-0.4133862540821911,-9.713302300293643
-0.002493198664495114,-0.4133862540821911,-9.797466147945244
-0.002492568664495114,-0.4133862540821911,-9.870652102424929
-0.002491938664495114,-0.4133862540821914,-9.921882270560731
-0.002491308664495114,-0.4140578108489179,-9.969453140972504
-0.002490678664495114,-0.4143935892322812,-9.991408927316412
-0.002490048664495114,-0.4147293676156444,-9.998727522764376
-0.002489418664495114,-0.4137220324655545,-9.980431034144459
-0.002488788664495114,-0.4140578108489179,-9.954815950076568
-0.002488158664495114,-0.4137220324655545,-9.907245079664772
-0.002487528664495114,-0.4113715837820108,-9.83771842290907
-0.002486898664495114,-0.4113715837820108,-9.793806850221241
-0.002486268664495114,-0.4113715837820108,-9.75355457525743
-0.002485638664495114,-0.4100284702485573,-9.698665109397666
-0.002485008664495114,-0.4086853567151044,-9.64743494126191
-0.002484378664495114,-0.4080137999483771,-9.592545475402122
-0.002483748664495114,-0.4070064647982868,-9.552293200438294
-0.002483118664495114,-0.4070064647982868,-9.49740373457853
-0.002482488664495114,-0.4073422431816502,-9.453492161890718
-0.002481858664495114,-0.4066706864149235,-9.409580589202887
-0.002481228664495114,-0.4066706864149235,-9.365669016515094
-0.002480598664495114,-0.4063349080315601,-9.321757443827282
-0.002479968664495114,-0.4056633512648337,-9.281505168863474
-0.002479338664495114,-0.4059991296481967,-9.241252893899627
-0.002478708664495114,-0.4049917944981066,-9.197341321211816
-0.002478078664495114,-0.4053275728814699,-9.153429748524024
-0.002477448664495114,-0.40532757288147,-9.109518175836193
-0.002476818664495114,-0.4043202377313801,-9.072925198596401
-0.002476188664495114,-0.4049917944981066,-9.186363428039863
-0.002475558664495114,-0.4086853567151038,-9.383965505135016
-0.002474928664495114,-0.409021135098467,-9.563271093610165
-0.002474298664495114,-0.4107000270152841,-9.709643002569619
-0.002473668664495114,-0.4120431405487376,-9.841377720633055
-0.002473038664495114,-0.4123789189321008,-9.954815950076517
-0.002472408664495114,-0.4130504756988277,-10.0645948817961
-0.002471778664495114,-0.4133862540821911,-10.14509943172378
-0.002471148664495114,-0.4133862540821911,-10.21462608847945
-0.002470518664495114,-0.4130504756988277,-10.26585625661524
-0.002469888664495114,-0.4137220324655542,-10.2951306384071
-0.002469258664495114,-0.4140578108489179,-10.30610853157906
-0.002468628664495114,-0.4133862540821911,-10.29878993613109
-0.002467998664495114,-0.4137220324655543,-10.28049344751118
-0.002467368664495114,-0.4133862540821911,-10.23658187482336
-0.002466738664495114,-0.4117073621653737,-10.1743738135156
-0.002466108664495114,-0.4107000270152841,-10.11216575220789
-0.002465478664495114,-0.409692691865194,-10.06093558407211
-0.002464848664495114,-0.4080137999483769,-9.998727522764357
-0.002464218664495114,-0.4076780215650136,-9.947497354628599
-0.002463588664495114,-0.4073422431816502,-9.899926484216804
-0.002462958664495114,-0.4073422431816502,-9.852355613805029
-0.002462328664495114,-0.4073422431816502,-9.804784743393212
-0.002461698664495114,-0.4073422431816502,-9.760873170705377
-0.002461068664495114,-0.4073422431816502,-9.709643002569619
-0.002460438664495114,-0.4066706864149235,-9.673050025329776
-0.002459808664495114,-0.4059991296481969,-9.618160559469993
-0.002459178664495114,-0.4063349080315601,-9.577908284506185
-0.002458548664495114,-0.4066706864149235,-9.537656009542356
-0.002457918664495114,-0.4059991296481971,-9.4864258414066
-0.002457288664495114,-0.4023055674311996,-9.464470055062671
-0.002456658664495114,-0.409692691865194,-9.665731429881808
-0.002456028664495114,-0.4086853567151038,-9.823081232013132
-0.002455398664495114,-0.4086853567151038,-9.991408927316412
-0.002454768664495114,-0.4107000270152845,-10.1231436453799
-0.002454138664495114,-0.4117073621653742,-10.2512190657193
-0.002453508664495114,-0.4120431405487376,-10.35002010426687
-0.002452878664495114,-0.4123789189321008,-10.43418395191847
-0.002452248664495114,-0.412378918932101,-10.49639201322625
-0.002451618664495114,-0.4127146973154644,-10.55128147908601
-0.002450988664495114,-0.4133862540821911,-10.56591866998195
-0.002450358664495114,-0.4130504756988277,-10.58787445632585
-0.002449728664495114,-0.4133862540821913,-10.56957796770592
-0.002449098664495114,-0.4137220324655545,-10.55494077680999
-0.002448468664495114,-0.4133862540821911,-10.50371060867421
-0.002447838664495114,-0.4113715837820117,-10.43052465419456
-0.002447208664495114,-0.4107000270152841,-10.37929448605875
-0.002446578664495114,-0.4103642486319207,-10.33538291337094
-0.002445948664495114,-0.4080137999483781,-10.25487836344332
-0.002445318664495114,-0.4076780215650136,-10.19998889758352
-0.002444688664495114,-0.4073422431816496,-10.14875872944772
-0.002444058664495114,-0.4059991296481967,-10.10118785903594
-0.002443428664495114,-0.4056633512648333,-10.05361698862414
-0.002442798664495114,-0.4059991296481966,-10.01336471366034
-0.002442168664495114,-0.4063349080315601,-9.962134545524536
-0.002441538664495114,-0.4056633512648333,-9.907245079664772
-0.002440908664495114,-0.404991794498107,-9.86333350697698
-0.002440278664495114,-0.4046560161147432,-9.815762636565164
-0.002439648664495114,-0.4046560161147431,-9.775510361601313
-0.002439018664495114,-0.4043202377313798,-9.724280193465557
-0.002438388664495114,-0.4039844593480165,-9.67670932305376
-0.002437758664495114,-0.4023055674312004,-9.687687216225708
-0.002437128664495114,-0.4073422431816502,-9.881629995596882
-0.002436498664495114,-0.4080137999483771,-10.04263909545219
-0.002435868664495114,-0.40935691348183,-10.19998889758345
-0.002435238664495114,-0.4103642486319207,-10.31342712702703
-0.002434608664495114,-0.4113715837820109,-10.42686535647058
-0.002433978664495114,-0.4117073621653742,-10.51102920412218
-0.002433348664495114,-0.4120431405487376,-10.58421515860187
-0.002432718664495114,-0.4123789189321012,-10.63544532673766
-0.002432088664495114,-0.4127146973154644,-10.66837900625351
-0.002431458664495114,-0.4127146973154644,-10.67203830397749
-0.002430828664495114,-0.4127146973154644,-10.67935689942546
-0.002430198664495114,-0.4137220324655545,-10.65008251763359
-0.002429568664495114,-0.4127146973154633,-10.62446743356566
-0.002428938664495114,-0.4103642486319207,-10.54396288363804
-0.002428308664495114,-0.4083495783317405,-10.48907341777828
-0.002427678664495114,-0.4096926918651935,-10.43784324964247
-0.002427048664495114,-0.4086853567151038,-10.38661308150672
-0.002426418664495114,-0.4076780215650136,-10.32440502019898
-0.002425788664495114,-0.4059991296481975,-10.26219695889128
-0.002425158664495114,-0.4056633512648333,-10.2036481953075
-0.002424528664495114,-0.4053275728814699,-10.16339592034365
-0.002423898664495114,-0.4049917944981066,-10.10484715675993
-0.002423268664495114,-0.4043202377313798,-10.0645948817961
-0.002422638664495114,-0.40432023773138,-10.00970541593631
-0.002422008664495114,-0.4046560161147432,-9.962134545524536
-0.002421378664495114,-0.4039844593480165,-9.91456367511274
-0.002420748664495114,-0.4039844593480165,-9.866992804700965
-0.002420118664495114,-0.4036486809646531,-9.819421934289149
-0.002419488664495114,-0.4029771241979263,-9.768191766153368
-0.002418858664495114,-0.4033129025812897,-9.724280193465557
-0.002418228664495114,-0.4016340106644728,-9.808444041117196
-0.002417598664495114,-0.4059991296481972,-9.984090331868517
-0.002416968664495114,-0.4070064647982868,-10.14875872944774
-0.002416338664495114,-0.4073422431816502,-10.28415274523516
-0.002415708664495114,-0.4090211350984664,-10.4012502724026
-0.002415078664495114,-0.409692691865194,-10.5073699063982
-0.002414448664495114,-0.4103642486319207,-10.58421515860187
-0.002413818664495114,-0.4107000270152841,-10.64276392218562
-0.002413188664495114,-0.4110358053986475,-10.67935689942546
-0.002412558664495114,-0.4110358053986476,-10.70131268576937
-0.002411928664495114,-0.4113715837820108,-10.70863128121734
-0.002411298664495114,-0.4110358053986475,-10.70131268576937
-0.002410668664495114,-0.4110358053986475,-10.66837900625352
-0.002410038664495114,-0.4100284702485573,-10.62080813584171
-0.002409408664495114,-0.4090211350984672,-10.54030358591406
-0.002408778664495114,-0.4086853567151039,-10.50371060867423
-0.002408148664495114,-0.4076780215650136,-10.44516184509047
-0.002407518664495114,-0.4066706864149232,-10.38661308150669
-0.002406888664495114,-0.4059991296481967,-10.32806431792297
-0.002406258664495114,-0.4049917944981066,-10.26585625661524
-0.002405628664495114,-0.4049917944981066,-10.20730749303151
-0.002404998664495114,-0.4046560161147432,-10.16339592034367
-0.002404368664495114,-0.4046560161147432,-10.10484715675993
-0.002403738664495114,-0.4046560161147432,-10.06459488179611
-0.002403108664495114,-0.4039844593480165,-10.01336471366032
-0.002402478664495114,-0.4036486809646531,-9.969453140972481
-0.002401848664495114,-0.4036486809646531,-9.918222972836725
-0.002401218664495114,-0.4033129025812897,-9.870652102424929
-0.002400588664495114,-0.4029771241979265,-9.819421934289172
-0.002399958664495114,-0.4026413458145629,-9.771851063877353
-0.002399328664495114,-0.4026413458145629,-9.727939491189542
-0.002398698664495114,-0.40129823228111,-9.786488254773264
-0.002398068664495114,-0.40532757288147,-9.969453140972504
-0.002397438664495114,-0.4059991296481972,-10.13412153855186
-0.002396808664495114,-0.4070064647982868,-10.26219695889125
-0.002396178664495114,-0.4086853567151038,-10.38661308150672
-0.002395548664495114,-0.4090211350984672,-10.48541412005433
-0.002394918664495114,-0.4090211350984672,-10.56957796770593
-0.002394288664495114,-0.4090211350984672,-10.63178602901366
-0.002393658664495114,-0.4096926918651936,-10.67569760170146
-0.002393028664495114,-0.409692691865194,-10.70131268576937
-0.002392398664495114,-0.409692691865194,-10.70497198349335
-0.002391768664495114,-0.409692691865194,-10.6939940903214
-0.002391138664495114,-0.4103642486319207,-10.65740111308155
-0.002390508664495114,-0.4096926918651927,-10.61714883811769
-0.002389878664495114,-0.4070064647982868,-10.53664428819007
-0.002389248664495114,-0.4066706864149235,-10.49639201322625
-0.002388618664495114,-0.4063349080315603,-10.44516184509049
-0.002387988664495114,-0.4059991296481967,-10.38661308150672
-0.002387358664495114,-0.4056633512648326,-10.32806431792294
-0.002386728664495114,-0.4039844593480165,-10.25853766116727
-0.002386098664495114,-0.4033129025812897,-10.2036481953075
-0.002385468664495114,-0.4029771241979265,-10.16705521806763
-0.002384838664495114,-0.4033129025812897,-10.10850645448391
-0.002384208664495114,-0.4026413458145629,-10.06825417952008
-0.002383578664495114,-0.4026413458145629,-10.01336471366034
-0.002382948664495114,-0.4019697890478362,-9.969453140972504
-0.002382318664495114,-0.4012982322811094,-9.918222972836725
-0.002381688664495114,-0.4012982322811094,-9.870652102424929
-0.002381058664495114,-0.4016340106644728,-9.819421934289149
-0.002380428664495114,-0.4012982322811094,-9.775510361601313
-0.002379798664495114,-0.4012982322811094,-9.724280193465557
-0.002379168664495114,-0.4002908971310193,-9.757213872981415
-0.002378538664495114,-0.4049917944981045,-9.947497354628512
-0.002377908664495114,-0.40532757288147,-10.10850645448391
-0.002377278664495114,-0.4063349080315601,-10.2512190657193
-0.002376648664495114,-0.4073422431816498,-10.36465729516276
-0.002376018664495114,-0.4080137999483771,-10.47443622688234
-0.002375388664495114,-0.4086853567151042,-10.56591866998197
-0.002374758664495114,-0.409692691865194,-10.6244674335657
-0.002374128664495114,-0.4100284702485573,-10.66471970852952
-0.002373498664495114,-0.4100284702485573,-10.6903347925974
-0.002372868664495114,-0.4100284702485573,-10.69765338804538
-0.002372238664495114,-0.409692691865194,-10.6939940903214
-0.002371608664495114,-0.4090211350984675,-10.66106041080555
-0.002370978664495114,-0.4086853567151038,-10.62812673128968
-0.002370348664495114,-0.4070064647982865,-10.54396288363802
-0.002369718664495114,-0.4063349080315601,-10.50005131095023
-0.002369088664495114,-0.4059991296481967,-10.44150254736648
-0.002368458664495114,-0.4046560161147438,-10.38295378378276
-0.002367828664495114,-0.4049917944981066,-10.32806431792297
-0.002367198664495114,-0.4033129025812897,-10.26951555433922
-0.002366568664495114,-0.4026413458145632,-10.20364819530753
-0.002365938664495114,-0.4016340106644728,-10.16339592034367
-0.002365308664495114,-0.4016340106644726,-10.10850645448389
-0.002364678664495114,-0.4012982322811094,-10.0645948817961
-0.002364048664495114,-0.4012982322811094,-10.00970541593633
-0.002363418664495114,-0.4012982322811092,-9.9657938432485
-0.002362788664495114,-0.4009624538977461,-9.918222972836725
-0.002362158664495114,-0.4012982322811094,-9.874311400148914
-0.002361528664495114,-0.400626675514383,-9.819421934289174
-0.002360898664495114,-0.3996193403642926,-9.782828957049306
-0.002360268664495114,-0.399619340364292,-9.727939491189549
-0.002359638664495114,-0.398276226830839,-9.742576682085478
-0.002359008664495114,-0.4029771241979263,-9.92188227056071
-0.002358378664495114,-0.4033129025812902,-10.08289137041609
-0.002357748664495114,-0.4043202377313798,-10.23292257709937
-0.002357118664495114,-0.40532757288147,-10.35002010426687
-0.002356488664495114,-0.4063349080315597,-10.46345833371034
-0.002355858664495114,-0.4070064647982868,-10.54762218136203
-0.002355228664495114,-0.4073422431816504,-10.61714883811775
-0.002354598664495114,-0.4076780215650136,-10.66471970852952
-0.002353968664495114,-0.4080137999483771,-10.69765338804538
-0.002353338664495114,-0.4080137999483772,-10.70497198349335
-0.002352708664495114,-0.4083495783317405,-10.69765338804538
-0.002352078664495114,-0.4083495783317405,-10.66471970852952
-0.002351448664495114,-0.4083495783317405,-10.63910462446165
-0.002350818664495114,-0.4066706864149235,-10.55860007453398
-0.002350188664495114,-0.4056633512648333,-10.50371060867421
-0.002349558664495114,-0.4059991296481967,-10.45248044053843
-0.002348928664495114,-0.4046560161147432,-10.39393167695468
-0.002348298664495114,-0.4043202377313784,-10.33904221109489
-0.002347668664495114,-0.4012982322811094,-10.27683414978719
-0.002347038664495114,-0.4012982322811094,-10.21828538620344
-0.002346408664495114,-0.4012982322811094,-10.17803311123963
-0.002345778664495114,-0.4009624538977461,-10.12314364537985
-0.002345148664495114,-0.4006266755143827,-10.07923207269203
-0.002344518664495114,-0.3999551187476559,-10.02434260683227
-0.002343888664495114,-0.3999551187476559,-9.976771736420474
-0.002343258664495114,-0.3996193403642926,-9.929200866008658
-0.002342628664495114,-0.3996193403642926,-9.885289293320866
-0.002341998664495114,-0.3999551187476559,-9.834059125185085
-0.002341368664495114,-0.4002908971310191,-9.786488254773312
-0.002340738664495114,-0.3999551187476559,-9.73525808663751
-0.002340108664495114,-0.3969331132973855,-9.731598788913525
-0.002339478664495114,-0.4016340106644706,-9.914563675112657
-0.002338848664495114,-0.4023055674311996,-10.08289137041602
-0.002338218664495114,-0.4033129025812902,-10.23292257709943
-0.002337588664495114,-0.4043202377313798,-10.34636080654289
-0.002336958664495114,-0.4049917944981066,-10.4597990359864
-0.002336328664495114,-0.4059991296481963,-10.543962883638
-0.002335698664495114,-0.4066706864149235,-10.61714883811773
-0.002335068664495114,-0.4070064647982868,-10.66106041080554
-0.002334438664495114,-0.4070064647982868,-10.70131268576935
-0.002333808664495114,-0.4070064647982868,-10.70497198349335
-0.002333178664495114,-0.4066706864149235,-10.70497198349334
-0.002332548664495114,-0.4066706864149235,-10.66837900625351
-0.002331918664495114,-0.4066706864149235,-10.63910462446163
-0.002331288664495114,-0.4043202377313809,-10.562259372258
-0.002330658664495114,-0.4036486809646531,-10.51102920412218
-0.002330028664495114,-0.4039844593480165,-10.46345833371039
-0.002329398664495114,-0.4023055674312004,-10.40856886785065
-0.002328768664495114,-0.4016340106644728,-10.35002010426687
-0.002328138664495114,-0.4002908971310195,-10.28781204295911
-0.002327508664495114,-0.4006266755143827,-10.22926327937539
-0.002326878664495114,-0.4002908971310193,-10.1816924089636
-0.002326248664495114,-0.3996193403642924,-10.12680294310381
-0.002325618664495114,-0.3992835619809292,-10.08289137041602
-0.002324988664495114,-0.3989477835975658,-10.03166120228024
-0.002324358664495114,-0.399283561980929,-9.984090331868464
-0.002323728664495114,-0.3989477835975658,-9.940178759180631
-0.002323098664495114,-0.3989477835975656,-9.892607888768815
-0.002322468664495114,-0.3986120052142024,-9.848696316081023
-0.002321838664495114,-0.3992835619809292,-9.797466147945244
-0.002321208664495114,-0.3992835619809275,-9.742576682085467
-0.002320578664495114,-0.3955899997639319,-9.720620895741572
-0.002319948664495114,-0.4023055674311996,-9.903585781940787
-0.002319318664495114,-0.4012982322811098,-10.06825417952001
-0.002318688664495114,-0.4019697890478362,-10.22194468392742
-0.002318058664495114,-0.4029771241979269,-10.33538291337099
-0.002317428664495114,-0.4043202377313798,-10.44882114281445
-0.002316798664495114,-0.40532757288147,-10.53664428819007
-0.002316168664495114,-0.4063349080315601,-10.61348954039376
-0.002315538664495114,-0.4063349080315601,-10.65740111308155
-0.002314908664495114,-0.4063349080315601,-10.69765338804538
-0.002314278664495114,-0.4066706864149234,-10.69765338804538
-0.002313648664495114,-0.4059991296481967,-10.70497198349335
-0.002313018664495114,-0.4059991296481967,-10.67935689942546
-0.002312388664495114,-0.4059991296481967,-10.65008251763359
-0.002311758664495114,-0.4046560161147432,-10.5768965631539
-0.002311128664495114,-0.4033129025812897,-10.52200709729412
-0.002310498664495114,-0.4033129025812897,-10.47809552460632
-0.002309868664495114,-0.4019697890478362,-10.41588746329859
-0.002309238664495114,-0.401634010664473,-10.35733869971487
-0.002308608664495114,-0.3999551187476559,-10.29513063840711
-0.002307978664495114,-0.3996193403642926,-10.23292257709937
-0.002307348664495114,-0.3989477835975661,-10.19267030213557
-0.002306718664495114,-0.3986120052142024,-10.14144013399977
-0.002306088664495114,-0.3986120052142022,-10.09020996586396
-0.002305458664495114,-0.398276226830839,-10.03897979772821
-0.002304828664495114,-0.3986120052142024,-9.995068225040395
-0.002304198664495114,-0.3986120052142024,-9.940178759180656
-0.002303568664495114,-0.3986120052142024,-9.892607888768834
-0.002302938664495114,-0.3979404484474757,-9.845037018357038
-0.002302308664495114,-0.3982762268308388,-9.801125445669246
-0.002301678664495114,-0.3986120052142024,-9.75355457525743
-0.002301048664495114,-0.3942468862304823,-9.724280193465637
-0.002300418664495114,-0.4026413458145629,-9.899926484216804
-0.002299788664495114,-0.4002908971310193,-10.05727628634813
-0.002299158664495114,-0.4006266755143825,-10.21462608847938
-0.002298528664495114,-0.4019697890478362,-10.33172361564695
-0.002297898664495114,-0.4036486809646531,-10.45248044053843
-0.002297268664495114,-0.4043202377313795,-10.54030358591402
-0.002296638664495114,-0.40532757288147,-10.61714883811773
-0.002296008664495114,-0.4049917944981068,-10.66471970852954
-0.002295378664495114,-0.40532757288147,-10.70863128121734
-0.002294748664495114,-0.40532757288147,-10.71229057894132
-0.002294118664495114,-0.40532757288147,-10.71960917438928
-0.002293488664495114,-0.40532757288147,-10.69033479259741
-0.002292858664495114,-0.40532757288147,-10.66106041080554
-0.002292228664495114,-0.4039844593480171,-10.58787445632589
-0.002291598664495114,-0.4033129025812897,-10.52566639501812
-0.002290968664495114,-0.4033129025812894,-10.4780955246063
-0.002290338664495114,-0.4026413458145629,-10.41954676102258
-0.002289708664495114,-0.4019697890478362,-10.3683165928868
-0.002289078664495114,-0.3996193403642924,-10.30610853157904
-0.002288448664495114,-0.3992835619809292,-10.24755976799531
-0.002287818664495114,-0.3989477835975658,-10.19998889758352
-0.002287188664495114,-0.3986120052142025,-10.14509943172378
-0.002286558664495114,-0.3986120052142024,-10.09752856131196
-0.002285928664495114,-0.3982762268308385,-10.04629839317615
-0.002285298664495114,-0.3972688916807489,-9.99872752276438
-0.002284668664495114,-0.3972688916807489,-9.951156652352584
-0.002284038664495114,-0.3969331132973855,-9.903585781940766
-0.002283408664495114,-0.3969331132973855,-9.856014911528991
-0.002282778664495114,-0.3965973349140222,-9.808444041117196
-0.002282148664495114,-0.3969331132973853,-9.764532468429403
-0.002281518664495114,-0.3935753294637517,-9.724280193465557
-0.002280888664495114,-0.3999551187476559,-9.885289293320866
-0.002280258664495114,-0.3989477835975658,-10.04263909545219
-0.002279628664495114,-0.3999551187476559,-10.2036481953075
-0.002278998664495114,-0.4012982322811098,-10.32074572247506
-0.002278368664495114,-0.4023055674311996,-10.44516184509047
-0.002277738664495114,-0.4033129025812897,-10.53298499046609
-0.002277108664495114,-0.4033129025812897,-10.60983024266972
-0.002276478664495114,-0.4039844593480165,-10.65740111308155
-0.002275848664495114,-0.4043202377313798,-10.70863128121734
-0.002275218664495114,-0.4049917944981066,-10.7159498766653
-0.002274588664495114,-0.4043202377313798,-10.72326847211327
