X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.004000e-05,2.000000e-09
0,-8.00e-03,6.40e+00,
1,-8.00e-03,7.20e+00,
2,-8.00e-03,6.40e+00,
3,-8.00e-03,6.40e+00,
4,-8.00e-03,7.20e+00,
5,-8.00e-03,7.20e+00,
6,-8.00e-03,6.40e+00,
7,-8.00e-03,6.40e+00,
8,-8.00e-03,7.20e+00,
9,-8.00e-03,7.20e+00,
10,-8.00e-03,7.20e+00,
11,-8.00e-03,7.20e+00,
12,-8.00e-03,7.20e+00,
13,-8.00e-03,7.20e+00,
14,-8.00e-03,7.20e+00,
15,-8.00e-03,7.20e+00,
16,-8.00e-03,7.20e+00,
17,-8.00e-03,7.20e+00,
18,-8.00e-03,7.20e+00,
19,-8.00e-03,7.20e+00,
20,-8.00e-03,7.20e+00,
21,-8.00e-03,7.20e+00,
22,-8.00e-03,7.20e+00,
23,-8.00e-03,7.20e+00,
24,-8.00e-03,7.20e+00,
25,-8.00e-03,7.20e+00,
26,-8.00e-03,7.20e+00,
27,-8.00e-03,7.20e+00,
28,-8.00e-03,7.20e+00,
29,-8.00e-03,7.20e+00,
30,-8.00e-03,7.20e+00,
31,-8.00e-03,7.20e+00,
32,-8.00e-03,7.20e+00,
33,-8.00e-03,7.20e+00,
34,-8.00e-03,7.20e+00,
35,-8.00e-03,7.20e+00,
36,-8.00e-03,7.20e+00,
37,-8.00e-03,8.00e+00,
38,-8.00e-03,7.20e+00,
39,-8.00e-03,7.20e+00,
40,-8.00e-03,7.20e+00,
41,-8.00e-03,8.00e+00,
42,-8.00e-03,8.00e+00,
43,-8.00e-03,8.00e+00,
44,-8.00e-03,8.00e+00,
45,-8.00e-03,8.00e+00,
46,-8.00e-03,8.00e+00,
47,-8.00e-03,8.00e+00,
48,-8.00e-03,8.00e+00,
49,-8.00e-03,8.00e+00,
50,-8.00e-03,8.00e+00,
51,-8.00e-03,8.00e+00,
52,-8.00e-03,8.00e+00,
53,-8.00e-03,8.00e+00,
54,-8.00e-03,8.00e+00,
55,-8.00e-03,8.00e+00,
56,-8.00e-03,8.00e+00,
57,-8.00e-03,8.00e+00,
58,-8.00e-03,8.00e+00,
59,-8.00e-03,8.00e+00,
60,-8.00e-03,8.00e+00,
61,-8.00e-03,8.80e+00,
62,-8.00e-03,8.80e+00,
63,-8.00e-03,8.80e+00,
64,-8.00e-03,8.80e+00,
65,-8.00e-03,8.80e+00,
66,-8.00e-03,8.80e+00,
67,-8.00e-03,8.80e+00,
68,-8.00e-03,8.80e+00,
69,-8.00e-03,8.80e+00,
70,-8.00e-03,8.80e+00,
71,-8.00e-03,8.80e+00,
72,-8.00e-03,8.80e+00,
73,-8.00e-03,8.80e+00,
74,-8.00e-03,8.80e+00,
75,-8.00e-03,8.80e+00,
76,-8.00e-03,8.80e+00,
77,-8.00e-03,9.60e+00,
78,-8.00e-03,8.80e+00,
79,-8.00e-03,8.80e+00,
80,-8.00e-03,8.80e+00,
81,-8.00e-03,9.60e+00,
82,-8.00e-03,9.60e+00,
83,-8.00e-03,9.60e+00,
84,-8.00e-03,9.60e+00,
85,-8.00e-03,9.60e+00,
86,-8.00e-03,9.60e+00,
87,-8.00e-03,9.60e+00,
88,-8.00e-03,9.60e+00,
89,-8.00e-03,9.60e+00,
90,-8.00e-03,9.60e+00,
91,-8.00e-03,9.60e+00,
92,-8.00e-03,9.60e+00,
93,-8.00e-03,1.04e+01,
94,-8.00e-03,9.60e+00,
95,-8.00e-03,9.60e+00,
96,-8.00e-03,9.60e+00,
97,-8.00e-03,1.04e+01,
98,-8.00e-03,1.04e+01,
99,-8.00e-03,1.04e+01,
100,-8.00e-03,1.04e+01,
101,-8.00e-03,1.04e+01,
102,-8.00e-03,1.04e+01,
103,-8.00e-03,1.04e+01,
104,-8.00e-03,1.04e+01,
105,-8.00e-03,1.04e+01,
106,-8.00e-03,1.04e+01,
107,-8.00e-03,1.04e+01,
108,-8.00e-03,1.04e+01,
109,-8.00e-03,1.12e+01,
110,-8.00e-03,1.04e+01,
111,-8.00e-03,1.12e+01,
112,-8.00e-03,1.12e+01,
113,-8.00e-03,1.12e+01,
114,-8.00e-03,1.12e+01,
115,-8.00e-03,1.12e+01,
116,-8.00e-03,1.12e+01,
117,-8.00e-03,1.12e+01,
118,-8.00e-03,1.12e+01,
119,-8.00e-03,1.12e+01,
120,-8.00e-03,1.12e+01,
121,-8.00e-03,1.20e+01,
122,-8.00e-03,1.12e+01,
123,-8.00e-03,1.12e+01,
124,-8.00e-03,1.20e+01,
125,-8.00e-03,1.20e+01,
126,-8.00e-03,1.20e+01,
127,-8.00e-03,1.20e+01,
128,-8.00e-03,1.20e+01,
129,-8.00e-03,1.20e+01,
130,-8.00e-03,1.20e+01,
131,-8.00e-03,1.20e+01,
132,-8.00e-03,1.20e+01,
133,-8.00e-03,1.28e+01,
134,-8.00e-03,1.20e+01,
135,-8.00e-03,1.20e+01,
136,-8.00e-03,1.20e+01,
137,-8.00e-03,1.28e+01,
138,-8.00e-03,1.28e+01,
139,-8.00e-03,1.28e+01,
140,-8.00e-03,1.28e+01,
141,-8.00e-03,1.28e+01,
142,-8.00e-03,1.28e+01,
143,-8.00e-03,1.28e+01,
144,-8.00e-03,1.28e+01,
145,-8.00e-03,1.36e+01,
146,-8.00e-03,1.28e+01,
147,-8.00e-03,1.28e+01,
148,-8.00e-03,1.28e+01,
149,-8.00e-03,1.36e+01,
150,-8.00e-03,1.36e+01,
151,-8.00e-03,1.36e+01,
152,-8.00e-03,1.36e+01,
153,-8.00e-03,1.36e+01,
154,-8.00e-03,1.36e+01,
