X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,5.672000e-05,2.000000e-09
0,2.56e-01,-1.06e-04,
1,2.64e-01,-8.00e-01,
2,2.56e-01,-8.00e-01,
3,2.64e-01,-1.06e-04,
4,2.56e-01,-1.06e-04,
5,2.64e-01,-1.06e-04,
6,2.56e-01,-8.00e-01,
7,2.64e-01,-1.06e-04,
8,2.56e-01,-1.06e-04,
9,2.64e-01,-8.00e-01,
10,2.56e-01,-1.06e-04,
11,2.64e-01,-1.06e-04,
12,2.56e-01,-1.06e-04,
13,2.64e-01,-8.00e-01,
14,2.56e-01,-8.00e-01,
15,2.64e-01,-1.06e-04,
16,2.56e-01,-1.06e-04,
17,2.64e-01,-8.00e-01,
18,2.64e-01,-8.00e-01,
19,2.64e-01,-1.06e-04,
20,2.56e-01,-1.06e-04,
21,2.64e-01,-1.06e-04,
22,2.64e-01,-8.00e-01,
23,2.64e-01,-1.06e-04,
24,2.64e-01,-1.06e-04,
25,2.64e-01,-1.06e-04,
26,2.64e-01,-8.00e-01,
27,2.64e-01,-1.06e-04,
28,2.56e-01,-1.06e-04,
29,2.64e-01,-1.06e-04,
30,2.64e-01,-8.00e-01,
31,2.64e-01,-1.06e-04,
32,2.56e-01,-1.06e-04,
33,2.64e-01,-8.00e-01,
34,2.64e-01,-8.00e-01,
35,2.64e-01,-1.06e-04,
36,2.56e-01,-1.06e-04,
37,2.64e-01,-1.06e-04,
38,2.64e-01,-1.06e-04,
39,2.64e-01,-1.06e-04,
40,2.64e-01,-1.06e-04,
41,2.72e-01,-1.06e-04,
42,2.64e-01,-8.00e-01,
43,2.64e-01,-1.06e-04,
44,2.64e-01,-1.06e-04,
45,2.64e-01,-1.06e-04,
46,2.64e-01,-8.00e-01,
47,2.64e-01,-1.06e-04,
48,2.64e-01,-1.06e-04,
49,2.72e-01,-8.00e-01,
50,2.64e-01,-1.06e-04,
51,2.64e-01,-1.06e-04,
52,2.64e-01,-1.06e-04,
53,2.72e-01,-1.06e-04,
54,2.64e-01,-8.00e-01,
55,2.64e-01,-1.06e-04,
56,2.64e-01,-1.06e-04,
57,2.72e-01,-8.00e-01,
58,2.64e-01,-1.06e-04,
59,2.72e-01,-1.06e-04,
60,2.64e-01,-1.06e-04,
61,2.72e-01,-1.06e-04,
62,2.64e-01,-1.06e-04,
63,2.64e-01,-1.06e-04,
64,2.64e-01,-1.06e-04,
65,2.72e-01,-8.00e-01,
66,2.64e-01,-1.06e-04,
67,2.72e-01,-8.00e-01,
68,2.56e-01,-1.06e-04,
69,2.72e-01,-1.06e-04,
70,2.64e-01,-8.00e-01,
71,2.64e-01,-1.06e-04,
72,2.64e-01,-1.06e-04,
73,2.72e-01,-1.06e-04,
74,2.64e-01,-1.06e-04,
75,2.72e-01,-1.06e-04,
76,2.64e-01,-1.06e-04,
77,2.72e-01,-8.00e-01,
78,2.64e-01,-8.00e-01,
79,2.64e-01,-1.06e-04,
80,2.64e-01,-1.06e-04,
81,2.72e-01,-8.00e-01,
82,2.64e-01,-1.06e-04,
83,2.72e-01,-1.06e-04,
84,2.64e-01,-1.06e-04,
85,2.72e-01,-1.06e-04,
86,2.64e-01,-8.00e-01,
87,2.64e-01,-1.06e-04,
88,2.64e-01,-1.06e-04,
89,2.72e-01,-8.00e-01,
90,2.64e-01,-1.06e-04,
91,2.72e-01,-1.06e-04,
92,2.64e-01,-1.06e-04,
93,2.72e-01,-1.06e-04,
94,2.64e-01,-8.00e-01,
95,2.72e-01,-1.06e-04,
96,2.64e-01,-1.06e-04,
97,2.72e-01,-8.00e-01,
98,2.64e-01,-1.06e-04,
99,2.72e-01,-1.06e-04,
100,2.64e-01,-1.06e-04,
101,2.72e-01,-1.06e-04,
102,2.72e-01,-8.00e-01,
103,2.72e-01,-1.06e-04,
104,2.64e-01,-1.06e-04,
105,2.72e-01,-1.06e-04,
106,2.72e-01,-8.00e-01,
107,2.72e-01,-1.06e-04,
108,2.64e-01,-1.06e-04,
109,2.72e-01,-1.06e-04,
110,2.72e-01,-1.06e-04,
111,2.72e-01,-1.06e-04,
112,2.64e-01,-1.06e-04,
113,2.72e-01,-8.00e-01,
114,2.64e-01,-8.00e-01,
115,2.72e-01,-1.06e-04,
116,2.64e-01,-1.06e-04,
117,2.80e-01,-1.06e-04,
118,2.72e-01,-8.00e-01,
119,2.72e-01,-1.06e-04,
