X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.599995e-07,4.000000e-09
215,-1.44e-01,4.80e+01,5.30e+01,
216,-1.28e-01,4.56e+01,5.34e+01,
217,-1.20e-01,4.16e+01,5.30e+01,
218,-9.60e-02,3.84e+01,5.30e+01,
219,-7.20e-02,3.44e+01,5.30e+01,
220,-4.80e-02,3.04e+01,5.30e+01,
221,-8.00e-03,2.72e+01,5.28e+01,
222,1.60e-02,2.48e+01,5.28e+01,
223,2.40e-02,2.24e+01,5.28e+01,
224,4.80e-02,2.08e+01,5.28e+01,
225,6.40e-02,2.08e+01,5.28e+01,
226,7.20e-02,2.08e+01,5.28e+01,
227,7.20e-02,2.08e+01,5.28e+01,
228,7.20e-02,2.08e+01,5.28e+01,
229,7.20e-02,2.32e+01,5.30e+01,
230,6.40e-02,2.48e+01,5.28e+01,
231,4.00e-02,2.72e+01,5.30e+01,
232,2.40e-02,3.04e+01,5.30e+01,
233,0.00e+00,3.28e+01,5.30e+01,
234,-2.40e-02,3.68e+01,5.30e+01,
235,-4.80e-02,3.92e+01,5.30e+01,
236,-7.20e-02,4.32e+01,5.34e+01,
237,-9.60e-02,4.56e+01,5.34e+01,
238,-1.04e-01,4.64e+01,5.34e+01,
239,-1.20e-01,4.64e+01,5.34e+01,
240,-1.20e-01,4.64e+01,5.34e+01,
241,-1.20e-01,4.56e+01,5.34e+01,
242,-1.04e-01,4.32e+01,5.34e+01,
243,-9.60e-02,4.08e+01,5.34e+01,
244,-8.00e-02,3.68e+01,5.30e+01,
245,-5.60e-02,3.44e+01,5.34e+01,
246,-3.20e-02,3.20e+01,5.30e+01,
247,-2.40e-02,2.80e+01,5.34e+01,
248,0.00e+00,2.72e+01,5.30e+01,
249,2.40e-02,2.48e+01,5.30e+01,
250,4.00e-02,2.32e+01,5.28e+01,
251,4.80e-02,2.24e+01,5.30e+01,
252,6.40e-02,2.24e+01,5.30e+01,
253,6.40e-02,2.24e+01,5.30e+01,
254,6.40e-02,2.32e+01,5.30e+01,
255,4.80e-02,2.48e+01,5.30e+01,
256,4.80e-02,2.56e+01,5.30e+01,
257,2.40e-02,2.80e+01,5.30e+01,
258,1.60e-02,3.04e+01,5.30e+01,
259,0.00e+00,3.28e+01,5.34e+01,
260,-2.40e-02,3.60e+01,5.34e+01,
261,-4.80e-02,3.84e+01,5.34e+01,
262,-5.60e-02,4.08e+01,5.34e+01,
263,-8.00e-02,4.32e+01,5.34e+01,
264,-8.00e-02,4.40e+01,5.34e+01,
265,-9.60e-02,4.40e+01,5.34e+01,
266,-9.60e-02,4.40e+01,5.34e+01,
267,-9.60e-02,4.32e+01,5.34e+01,
268,-8.00e-02,4.16e+01,5.30e+01,
269,-8.00e-02,3.92e+01,5.30e+01,
270,-7.20e-02,3.68e+01,5.30e+01,
271,-4.80e-02,3.44e+01,5.30e+01,
272,-3.20e-02,3.20e+01,5.30e+01,
273,-2.40e-02,2.96e+01,5.30e+01,
274,0.00e+00,2.80e+01,5.28e+01,
275,1.60e-02,2.56e+01,5.28e+01,
276,2.40e-02,2.48e+01,5.28e+01,
277,4.00e-02,2.48e+01,5.28e+01,
278,4.80e-02,2.48e+01,5.28e+01,
279,4.80e-02,2.48e+01,5.28e+01,
280,4.80e-02,2.48e+01,5.28e+01,
281,4.00e-02,2.56e+01,5.28e+01,
282,4.00e-02,2.72e+01,5.28e+01,
283,2.40e-02,2.96e+01,5.28e+01,
284,1.60e-02,3.04e+01,5.28e+01,
285,-8.00e-03,3.28e+01,5.30e+01,
286,-2.40e-02,3.60e+01,5.30e+01,
287,-3.20e-02,3.68e+01,5.30e+01,
288,-4.80e-02,3.92e+01,5.30e+01,
289,-5.60e-02,4.08e+01,5.30e+01,
290,-7.20e-02,4.16e+01,5.30e+01,
291,-8.00e-02,4.16e+01,5.30e+01,
292,-8.00e-02,4.16e+01,5.30e+01,
293,-8.00e-02,4.08e+01,5.30e+01,
294,-7.20e-02,3.92e+01,5.30e+01,
295,-7.20e-02,3.84e+01,5.30e+01,
296,-5.60e-02,3.60e+01,5.30e+01,
297,-4.80e-02,3.44e+01,5.30e+01,
298,-3.20e-02,3.20e+01,5.28e+01,
299,-2.40e-02,3.04e+01,5.28e+01,
300,0.00e+00,2.80e+01,5.28e+01,
301,1.60e-02,2.72e+01,5.28e+01,
302,1.60e-02,2.72e+01,5.28e+01,
303,2.40e-02,2.56e+01,5.28e+01,
304,4.00e-02,2.56e+01,5.28e+01,
305,4.00e-02,2.56e+01,5.28e+01,
306,4.00e-02,2.72e+01,5.28e+01,
307,2.40e-02,2.72e+01,5.28e+01,
308,2.40e-02,2.80e+01,5.28e+01,
309,1.60e-02,2.96e+01,5.28e+01,
310,0.00e+00,3.20e+01,5.30e+01,
311,-8.00e-03,3.28e+01,5.30e+01,
312,-2.40e-02,3.60e+01,5.30e+01,
313,-3.20e-02,3.68e+01,5.30e+01,
314,-4.80e-02,3.84e+01,5.30e+01,
315,-5.60e-02,3.92e+01,5.30e+01,
316,-5.60e-02,3.92e+01,5.30e+01,
317,-7.20e-02,4.08e+01,5.30e+01,
318,-7.20e-02,4.08e+01,5.30e+01,
319,-7.20e-02,3.92e+01,5.30e+01,
320,-7.20e-02,3.84e+01,5.30e+01,
321,-5.60e-02,3.68e+01,5.30e+01,
322,-4.80e-02,3.60e+01,5.28e+01,
323,-4.80e-02,3.44e+01,5.30e+01,
324,-2.40e-02,3.20e+01,5.30e+01,
325,-2.40e-02,3.04e+01,5.30e+01,
326,-8.00e-03,2.96e+01,5.28e+01,
327,0.00e+00,2.80e+01,5.28e+01,
328,1.60e-02,2.72e+01,5.28e+01,
329,1.60e-02,2.72e+01,5.28e+01,
330,2.40e-02,2.72e+01,5.28e+01,
331,2.40e-02,2.72e+01,5.28e+01,
332,2.40e-02,2.72e+01,5.28e+01,
333,2.40e-02,2.80e+01,5.30e+01,
334,1.60e-02,2.96e+01,5.28e+01,
335,0.00e+00,3.04e+01,5.28e+01,
336,0.00e+00,3.20e+01,5.30e+01,
337,-8.00e-03,3.28e+01,5.30e+01,
338,-2.40e-02,3.44e+01,5.30e+01,
339,-3.20e-02,3.60e+01,5.30e+01,
340,-4.80e-02,3.68e+01,5.30e+01,
341,-4.80e-02,3.84e+01,5.30e+01,
