X,CH2,Start,Increment,
Sequence,Volt,-1.759999e-07,2.000000e-09
274,5.02e+01,
275,5.30e+01,
276,5.50e+01,
277,5.74e+01,
278,5.86e+01,
279,5.98e+01,
280,5.98e+01,
281,5.94e+01,
282,5.90e+01,
283,5.78e+01,
284,5.54e+01,
285,5.34e+01,
286,5.10e+01,
287,4.82e+01,
288,4.50e+01,
289,4.22e+01,
290,3.90e+01,
291,3.62e+01,
292,3.34e+01,
293,3.06e+01,
294,2.86e+01,
295,2.58e+01,
296,2.42e+01,
297,2.26e+01,
298,2.14e+01,
299,2.02e+01,
300,1.86e+01,
301,1.82e+01,
302,1.78e+01,
303,1.74e+01,
304,1.70e+01,
305,1.70e+01,
306,1.78e+01,
307,1.78e+01,
308,1.82e+01,
309,1.90e+01,
310,2.06e+01,
311,2.14e+01,
312,2.26e+01,
313,2.42e+01,
314,2.62e+01,
315,2.82e+01,
316,3.02e+01,
317,3.22e+01,
318,3.50e+01,
319,3.74e+01,
320,3.98e+01,
321,4.26e+01,
322,4.50e+01,
323,4.70e+01,
324,4.94e+01,
325,5.10e+01,
326,5.22e+01,
327,5.34e+01,
328,5.42e+01,
329,5.42e+01,
330,5.42e+01,
331,5.38e+01,
332,5.26e+01,
333,5.10e+01,
334,4.94e+01,
335,4.74e+01,
336,4.50e+01,
337,4.30e+01,
338,4.06e+01,
339,3.82e+01,
340,3.62e+01,
341,3.34e+01,
342,3.14e+01,
343,2.98e+01,
344,2.78e+01,
345,2.58e+01,
346,2.50e+01,
347,2.34e+01,
348,2.26e+01,
349,2.18e+01,
350,2.14e+01,
351,2.06e+01,
352,2.02e+01,
353,2.02e+01,
354,2.06e+01,
355,2.06e+01,
356,2.10e+01,
357,2.14e+01,
358,2.22e+01,
359,2.30e+01,
360,2.38e+01,
361,2.50e+01,
362,2.70e+01,
363,2.82e+01,
364,2.98e+01,
365,3.14e+01,
366,3.34e+01,
367,3.58e+01,
368,3.74e+01,
369,3.94e+01,
370,4.18e+01,
371,4.34e+01,
372,4.50e+01,
373,4.62e+01,
374,4.74e+01,
375,4.90e+01,
376,4.98e+01,
377,4.98e+01,
378,5.02e+01,
379,5.02e+01,
380,4.94e+01,
381,4.82e+01,
382,4.70e+01,
383,4.58e+01,
384,4.42e+01,
385,4.26e+01,
386,4.06e+01,
387,3.90e+01,
388,3.70e+01,
389,3.54e+01,
390,3.34e+01,
391,3.18e+01,
392,3.02e+01,
393,2.90e+01,
394,2.78e+01,
395,2.62e+01,
396,2.50e+01,
397,2.42e+01,
398,2.38e+01,
399,2.34e+01,
400,2.30e+01,
401,2.26e+01,
402,2.26e+01,
403,2.26e+01,
404,2.30e+01,
405,2.34e+01,
406,2.42e+01,
407,2.46e+01,
408,2.54e+01,
409,2.62e+01,
410,2.78e+01,
411,2.90e+01,
412,2.98e+01,
413,3.14e+01,
414,3.30e+01,
415,3.46e+01,
416,3.62e+01,
417,3.78e+01,
418,3.94e+01,
419,4.06e+01,
420,4.22e+01,
421,4.34e+01,
422,4.42e+01,
423,4.54e+01,
424,4.58e+01,
425,4.62e+01,
426,4.66e+01,
427,4.66e+01,
428,4.62e+01,
429,4.58e+01,
430,4.50e+01,
431,4.42e+01,
432,4.30e+01,
433,4.18e+01,
434,4.02e+01,
435,3.90e+01,
436,3.74e+01,
437,3.62e+01,
438,3.46e+01,
439,3.30e+01,
440,3.18e+01,
441,3.06e+01,
442,2.94e+01,
443,2.86e+01,
444,2.74e+01,
445,2.70e+01,
446,2.58e+01,
447,2.54e+01,
448,2.50e+01,
449,2.46e+01,
450,2.50e+01,
451,2.46e+01,
452,2.46e+01,
453,2.50e+01,
454,2.54e+01,
455,2.58e+01,
456,2.62e+01,
457,2.78e+01,
458,2.86e+01,
459,2.94e+01,
460,3.02e+01,
461,3.14e+01,
462,3.26e+01,
463,3.38e+01,
464,3.54e+01,
465,3.66e+01,
466,3.78e+01,
467,3.90e+01,
468,3.98e+01,
469,4.06e+01,
470,4.18e+01,
471,4.30e+01,
472,4.34e+01,
473,4.38e+01,
474,4.42e+01,
475,4.42e+01,
476,4.38e+01,
477,4.38e+01,
478,4.30e+01,
479,4.26e+01,
480,4.18e+01,
481,4.06e+01,
482,3.98e+01,
483,3.86e+01,
484,3.74e+01,
485,3.62e+01,
486,3.54e+01,
487,3.38e+01,
488,3.26e+01,
489,3.18e+01,
490,3.10e+01,
491,3.02e+01,
492,2.90e+01,
493,2.86e+01,
494,2.82e+01,
495,2.74e+01,
496,2.70e+01,
497,2.70e+01,
498,2.70e+01,
499,2.62e+01,
500,2.62e+01,
501,2.70e+01,
502,2.74e+01,
503,2.74e+01,
504,2.78e+01,
505,2.86e+01,
506,2.94e+01,
507,2.98e+01,
508,3.06e+01,
509,3.14e+01,
510,3.26e+01,
511,3.34e+01,
512,3.46e+01,
513,3.58e+01,
514,3.66e+01,
515,3.78e+01,
516,3.82e+01,
517,3.90e+01,
518,3.98e+01,
519,4.06e+01,
520,4.10e+01,
521,4.18e+01,
522,4.22e+01,
523,4.22e+01,
524,4.22e+01,
525,4.18e+01,
526,4.18e+01,
527,4.10e+01,
528,4.02e+01,
529,3.94e+01,
530,3.90e+01,
531,3.82e+01,
532,3.74e+01,
533,3.62e+01,
534,3.58e+01,
535,3.46e+01,
536,3.34e+01,
537,3.26e+01,
538,3.18e+01,
539,3.10e+01,
540,3.06e+01,
541,2.98e+01,
542,2.94e+01,
543,2.90e+01,
544,2.86e+01,
545,2.82e+01,
546,2.82e+01,
547,2.82e+01,
548,2.82e+01,
549,2.82e+01,
550,2.86e+01,
551,2.86e+01,
552,2.90e+01,
553,2.94e+01,
554,3.02e+01,
555,3.06e+01,
556,3.10e+01,
557,3.18e+01,
558,3.26e+01,
559,3.34e+01,
560,3.38e+01,
561,3.50e+01,
562,3.58e+01,
563,3.66e+01,
564,3.74e+01,
565,3.78e+01,
566,3.86e+01,
567,3.90e+01,
568,3.94e+01,
569,3.98e+01,
570,4.02e+01,
571,4.02e+01,
572,4.02e+01,
573,4.02e+01,
574,3.98e+01,
575,3.98e+01,
576,3.90e+01,
577,3.86e+01,
578,3.82e+01,
579,3.78e+01,
580,3.70e+01,
581,3.62e+01,
582,3.58e+01,
583,3.50e+01,
584,3.38e+01,
585,3.30e+01,
586,3.26e+01,
587,3.18e+01,
588,3.14e+01,
589,3.10e+01,
590,3.06e+01,
591,3.02e+01,
592,2.98e+01,
593,2.94e+01,
594,2.94e+01,
595,2.94e+01,
596,2.90e+01,
597,2.90e+01,
598,2.94e+01,
599,2.98e+01,
600,2.98e+01,
601,3.02e+01,
602,3.06e+01,
603,3.10e+01,
604,3.14e+01,
605,3.18e+01,
606,3.26e+01,
607,3.34e+01,
608,3.38e+01,
609,3.46e+01,
610,3.54e+01,
611,3.62e+01,
612,3.66e+01,
613,3.70e+01,
614,3.74e+01,
615,3.82e+01,
616,3.82e+01,
617,3.86e+01,
618,3.86e+01,
619,3.90e+01,
620,3.90e+01,
621,3.90e+01,
622,3.90e+01,
623,3.86e+01,
624,3.82e+01,
625,3.78e+01,
626,3.78e+01,
627,3.74e+01,
628,3.66e+01,
629,3.62e+01,
630,3.54e+01,
631,3.50e+01,
632,3.46e+01,
633,3.34e+01,
634,3.30e+01,
635,3.26e+01,
636,3.22e+01,
637,3.18e+01,
638,3.14e+01,
639,3.10e+01,
640,3.06e+01,
641,3.06e+01,
642,3.02e+01,
643,3.02e+01,
644,3.02e+01,
645,3.02e+01,
646,3.02e+01,
647,3.06e+01,
648,3.06e+01,
649,3.10e+01,
650,3.14e+01,
651,3.14e+01,
652,3.18e+01,
653,3.22e+01,
654,3.26e+01,
655,3.34e+01,
656,3.38e+01,
657,3.46e+01,
658,3.50e+01,
659,3.54e+01,
660,3.58e+01,
661,3.66e+01,
662,3.70e+01,
663,3.74e+01,
664,3.74e+01,
665,3.74e+01,
666,3.78e+01,
667,3.82e+01,
668,3.78e+01,
669,3.78e+01,
670,3.82e+01,
671,3.78e+01,
672,3.74e+01,
673,3.74e+01,
674,3.70e+01,
675,3.70e+01,
676,3.62e+01,
677,3.58e+01,
678,3.58e+01,
679,3.54e+01,
680,3.46e+01,
681,3.38e+01,
682,3.34e+01,
683,3.30e+01,
684,3.26e+01,
685,3.22e+01,
686,3.18e+01,
687,3.18e+01,
688,3.10e+01,
689,3.10e+01,
690,3.10e+01,
691,3.10e+01,
692,3.10e+01,
693,3.10e+01,
694,3.10e+01,
695,3.10e+01,
696,3.10e+01,
697,3.14e+01,
698,3.18e+01,
699,3.18e+01,
700,3.22e+01,
701,3.26e+01,
702,3.30e+01,
703,3.34e+01,
704,3.34e+01,
705,3.38e+01,
706,3.50e+01,
707,3.50e+01,
708,3.54e+01,
709,3.58e+01,
710,3.62e+01,
711,3.66e+01,
712,3.66e+01,
713,3.70e+01,
714,3.70e+01,
715,3.74e+01,
716,3.74e+01,
717,3.74e+01,
718,3.74e+01,
719,3.74e+01,
720,3.70e+01,
721,3.66e+01,
722,3.66e+01,
723,3.66e+01,
724,3.62e+01,
725,3.58e+01,
726,3.54e+01,
727,3.54e+01,
728,3.46e+01,
729,3.46e+01,
730,3.38e+01,
731,3.34e+01,
732,3.30e+01,
733,3.26e+01,
734,3.26e+01,
735,3.22e+01,
736,3.18e+01,
737,3.18e+01,
738,3.18e+01,
739,3.14e+01,
740,3.14e+01,
741,3.14e+01,
742,3.14e+01,
743,3.14e+01,
744,3.18e+01,
745,3.18e+01,
746,3.22e+01,
747,3.22e+01,
748,3.22e+01,
749,3.26e+01,
750,3.30e+01,
751,3.34e+01,
752,3.34e+01,
753,3.38e+01,
754,3.46e+01,
755,3.50e+01,
756,3.54e+01,
757,3.54e+01,
758,3.58e+01,
759,3.62e+01,
760,3.62e+01,
761,3.62e+01,
762,3.66e+01,
763,3.66e+01,
764,3.66e+01,
765,3.66e+01,
766,3.66e+01,
767,3.66e+01,
768,3.66e+01,
769,3.62e+01,
770,3.62e+01,
771,3.62e+01,
772,3.58e+01,
773,3.54e+01,
774,3.54e+01,
775,3.50e+01,
776,3.46e+01,
777,3.46e+01,
778,3.38e+01,
779,3.38e+01,
780,3.34e+01,
781,3.30e+01,
782,3.30e+01,
783,3.26e+01,
784,3.22e+01,
785,3.22e+01,
786,3.22e+01,
787,3.22e+01,
788,3.22e+01,
789,3.18e+01,
790,3.22e+01,
791,3.22e+01,
792,3.22e+01,
793,3.22e+01,
794,3.26e+01,
795,3.26e+01,
796,3.26e+01,
797,3.26e+01,
798,3.30e+01,
799,3.34e+01,
800,3.34e+01,
801,3.38e+01,
802,3.46e+01,
803,3.46e+01,
804,3.50e+01,
805,3.50e+01,
806,3.54e+01,
807,3.58e+01,
808,3.58e+01,
809,3.58e+01,
810,3.62e+01,
811,3.62e+01,
812,3.62e+01,
813,3.62e+01,
814,3.62e+01,
815,3.62e+01,
816,3.62e+01,
817,3.58e+01,
818,3.58e+01,
819,3.58e+01,
820,3.58e+01,
821,3.54e+01,
822,3.54e+01,
823,3.50e+01,
824,3.46e+01,
825,3.46e+01,
826,3.46e+01,
827,3.38e+01,
828,3.34e+01,
829,3.34e+01,
830,3.34e+01,
831,3.30e+01,
832,3.26e+01,
833,3.26e+01,
834,3.26e+01,
835,3.26e+01,
836,3.22e+01,
837,3.22e+01,
838,3.26e+01,
839,3.26e+01,
840,3.22e+01,
841,3.26e+01,
842,3.26e+01,
843,3.30e+01,
844,3.30e+01,
845,3.30e+01,
846,3.34e+01,
847,3.34e+01,
848,3.34e+01,
849,3.38e+01,
850,3.46e+01,
851,3.46e+01,
852,3.46e+01,
853,3.50e+01,
854,3.50e+01,
855,3.54e+01,
856,3.54e+01,
857,3.58e+01,
858,3.58e+01,
859,3.58e+01,
860,3.58e+01,
861,3.58e+01,
862,3.58e+01,
863,3.58e+01,
864,3.58e+01,
865,3.58e+01,
866,3.58e+01,
867,3.58e+01,
868,3.54e+01,
869,3.54e+01,
870,3.54e+01,
871,3.50e+01,
872,3.46e+01,
873,3.46e+01,
874,3.46e+01,
875,3.38e+01,
876,3.38e+01,
877,3.34e+01,
878,3.34e+01,
879,3.34e+01,
880,3.30e+01,
881,3.30e+01,
882,3.30e+01,
883,3.30e+01,
884,3.26e+01,
885,3.26e+01,
886,3.26e+01,
887,3.30e+01,
888,3.26e+01,
889,3.30e+01,
890,3.30e+01,
891,3.30e+01,
892,3.30e+01,
893,3.30e+01,
894,3.34e+01,
895,3.34e+01,
896,3.34e+01,
897,3.38e+01,
898,3.38e+01,
899,3.46e+01,
900,3.46e+01,
901,3.46e+01,
902,3.50e+01,
903,3.50e+01,
904,3.50e+01,
905,3.50e+01,
906,3.54e+01,
907,3.54e+01,
908,3.54e+01,
909,3.58e+01,
910,3.54e+01,
911,3.58e+01,
912,3.54e+01,
913,3.54e+01,
914,3.54e+01,
915,3.54e+01,
916,3.54e+01,
917,3.50e+01,
918,3.50e+01,
919,3.50e+01,
920,3.46e+01,
921,3.46e+01,
922,3.46e+01,
923,3.38e+01,
924,3.38e+01,
925,3.38e+01,
926,3.38e+01,
927,3.34e+01,
928,3.34e+01,
929,3.30e+01,
930,3.34e+01,
931,3.30e+01,
932,3.30e+01,
933,3.30e+01,
934,3.30e+01,
935,3.30e+01,
936,3.30e+01,
937,3.30e+01,
938,3.30e+01,
939,3.34e+01,
940,3.30e+01,
941,3.34e+01,
942,3.34e+01,
943,3.38e+01,
944,3.34e+01,
945,3.38e+01,
946,3.38e+01,
947,3.46e+01,
948,3.46e+01,
949,3.46e+01,
950,3.50e+01,
951,3.50e+01,
952,3.50e+01,
953,3.50e+01,
954,3.54e+01,
955,3.54e+01,
956,3.54e+01,
957,3.54e+01,
958,3.54e+01,
959,3.54e+01,
960,3.54e+01,
961,3.54e+01,
962,3.54e+01,
963,3.50e+01,
964,3.50e+01,
965,3.50e+01,
966,3.50e+01,
967,3.50e+01,
968,3.46e+01,
969,3.46e+01,
970,3.46e+01,
971,3.46e+01,
972,3.38e+01,
973,3.38e+01,
974,3.38e+01,
975,3.38e+01,
976,3.34e+01,
977,3.34e+01,
978,3.34e+01,
979,3.34e+01,
980,3.30e+01,
981,3.30e+01,
982,3.34e+01,
983,3.30e+01,
984,3.30e+01,
985,3.30e+01,
986,3.34e+01,
987,3.34e+01,
988,3.34e+01,
989,3.34e+01,
990,3.34e+01,
991,3.34e+01,
992,3.34e+01,
993,3.38e+01,
994,3.38e+01,
995,3.46e+01,
996,3.46e+01,
997,3.46e+01,
998,3.46e+01,
999,3.50e+01,
1000,3.46e+01,
1001,3.50e+01,
1002,3.50e+01,
1003,3.50e+01,
1004,3.50e+01,
1005,3.50e+01,
1006,3.50e+01,
1007,3.50e+01,
1008,3.50e+01,
1009,3.50e+01,
1010,3.50e+01,
1011,3.50e+01,
1012,3.50e+01,
1013,3.50e+01,
1014,3.50e+01,
1015,3.46e+01,
1016,3.46e+01,
1017,3.46e+01,
1018,3.46e+01,
1019,3.38e+01,
1020,3.38e+01,
1021,3.38e+01,
1022,3.38e+01,
1023,3.38e+01,
1024,3.34e+01,
1025,3.34e+01,
1026,3.34e+01,
1027,3.34e+01,
1028,3.34e+01,
1029,3.34e+01,
1030,3.34e+01,
1031,3.34e+01,
1032,3.34e+01,
1033,3.34e+01,
1034,3.34e+01,
1035,3.34e+01,
1036,3.34e+01,
1037,3.34e+01,
1038,3.34e+01,
1039,3.38e+01,
1040,3.38e+01,
1041,3.38e+01,
1042,3.38e+01,
1043,3.38e+01,
1044,3.46e+01,
1045,3.46e+01,
1046,3.46e+01,
1047,3.46e+01,
1048,3.46e+01,
1049,3.46e+01,
1050,3.50e+01,
1051,3.50e+01,
1052,3.50e+01,
1053,3.50e+01,
1054,3.50e+01,
1055,3.50e+01,
1056,3.50e+01,
1057,3.50e+01,
1058,3.50e+01,
1059,3.50e+01,
1060,3.46e+01,
1061,3.46e+01,
1062,3.50e+01,
1063,3.46e+01,
1064,3.46e+01,
1065,3.46e+01,
1066,3.46e+01,
1067,3.46e+01,
1068,3.38e+01,
1069,3.38e+01,
1070,3.38e+01,
1071,3.38e+01,
1072,3.38e+01,
1073,3.38e+01,
1074,3.34e+01,
1075,3.38e+01,
1076,3.34e+01,
1077,3.34e+01,
1078,3.34e+01,
1079,3.34e+01,
1080,3.34e+01,
1081,3.34e+01,
1082,3.34e+01,
1083,3.34e+01,
1084,3.34e+01,
1085,3.34e+01,
1086,3.34e+01,
1087,3.38e+01,
1088,3.38e+01,
1089,3.38e+01,
1090,3.38e+01,
1091,3.38e+01,
1092,3.46e+01,
1093,3.46e+01,
1094,3.46e+01,
1095,3.46e+01,
1096,3.46e+01,
1097,3.46e+01,
1098,3.46e+01,
1099,3.46e+01,
1100,3.50e+01,
1101,3.50e+01,
1102,3.50e+01,
1103,3.50e+01,
1104,3.46e+01,
1105,3.50e+01,
1106,3.50e+01,
1107,3.50e+01,
1108,3.46e+01,
1109,3.50e+01,
1110,3.46e+01,
1111,3.46e+01,
1112,3.46e+01,
1113,3.46e+01,
1114,3.46e+01,
1115,3.46e+01,
1116,3.38e+01,
1117,3.38e+01,
1118,3.38e+01,
1119,3.38e+01,
1120,3.38e+01,
1121,3.38e+01,
1122,3.38e+01,
1123,3.38e+01,
1124,3.34e+01,
1125,3.34e+01,
1126,3.38e+01,
1127,3.34e+01,
1128,3.34e+01,
1129,3.34e+01,
1130,3.34e+01,
1131,3.38e+01,
1132,3.34e+01,
1133,3.34e+01,
1134,3.38e+01,
1135,3.38e+01,
1136,3.38e+01,
1137,3.38e+01,
1138,3.38e+01,
1139,3.38e+01,
1140,3.38e+01,
1141,3.38e+01,
1142,3.46e+01,
1143,3.46e+01,
1144,3.46e+01,
1145,3.46e+01,
1146,3.46e+01,
1147,3.46e+01,
1148,3.46e+01,
1149,3.46e+01,
1150,3.46e+01,
1151,3.46e+01,
1152,3.46e+01,
1153,3.46e+01,
1154,3.50e+01,
1155,3.46e+01,
1156,3.46e+01,
1157,3.46e+01,
1158,3.46e+01,
1159,3.46e+01,
1160,3.46e+01,
1161,3.46e+01,
1162,3.46e+01,
1163,3.46e+01,
1164,3.38e+01,
1165,3.38e+01,
1166,3.38e+01,
1167,3.38e+01,
1168,3.38e+01,
1169,3.38e+01,
1170,3.38e+01,
1171,3.38e+01,
1172,3.38e+01,
1173,3.38e+01,
1174,3.38e+01,
1175,3.38e+01,
1176,3.34e+01,
1177,3.34e+01,
1178,3.38e+01,
1179,3.38e+01,
1180,3.38e+01,
1181,3.38e+01,
1182,3.38e+01,
1183,3.38e+01,
1184,3.38e+01,
1185,3.38e+01,
1186,3.38e+01,
1187,3.46e+01,
1188,3.38e+01,
1189,3.38e+01,
1190,3.46e+01,
1191,3.46e+01,
1192,3.46e+01,
1193,3.38e+01,
1194,3.46e+01,
1195,3.46e+01,
1196,3.46e+01,
1197,3.46e+01,
1198,3.46e+01,
1199,3.46e+01,
